"","t","R"
"207",206.206206206206,907.102101148435
"208",207.207207207207,905.870767912683
"209",208.208208208208,904.641106133249
"210",209.209209209209,903.413113541237
"211",210.21021021021,902.186787870832
"212",211.211211211211,900.962126859293
"213",212.212212212212,899.739128246953
"214",213.213213213213,898.517789777211
"215",214.214214214214,897.298109196529
"216",215.215215215215,896.080084254428
"217",216.216216216216,894.863712703485
"218",217.217217217217,893.648992299327
"219",218.218218218218,892.435920800627
"220",219.219219219219,891.224495969102
"221",220.22022022022,890.014715569505
"222",221.221221221221,888.806577369625
"223",222.222222222222,887.600079140281
"224",223.223223223223,886.395218655318
"225",224.224224224224,885.191993691601
"226",225.225225225225,883.990402029016
"227",226.226226226226,882.79044145046
"228",227.227227227227,881.59210974184
"229",228.228228228228,880.39540469207
"230",229.229229229229,879.200324093064
"231",230.23023023023,878.006865739733
"232",231.231231231231,876.815027429983
"233",232.232232232232,875.624806964708
"234",233.233233233233,874.436202147787
"235",234.234234234234,873.249210786081
"236",235.235235235235,872.063830689427
"237",236.236236236236,870.880059670635
"238",237.237237237237,869.697895545485
"239",238.238238238238,868.517336132722
"240",239.239239239239,867.33837925405
"241",240.24024024024,866.161022734132
"242",241.241241241241,864.985264400583
"243",242.242242242242,863.811102083967
"244",243.243243243243,862.638533617793
"245",244.244244244244,861.46755683851
"246",245.245245245245,860.298169585505
"247",246.246246246246,859.130369701098
"248",247.247247247247,857.964155030536
"249",248.248248248248,856.799523421994
"250",249.249249249249,855.636472726566
"251",250.25025025025,854.475000798262
"252",251.251251251251,853.315105494007
"253",252.252252252252,852.156784673635
"254",253.253253253253,851.000036199884
"255",254.254254254254,849.844857938394
"256",255.255255255255,848.691247757702
"257",256.256256256256,847.539203529238
"258",257.257257257257,846.388723127322
"259",258.258258258258,845.23980442916
"260",259.259259259259,844.092445314837
"261",260.26026026026,842.946643667319
"262",261.261261261261,841.802397372444
"263",262.262262262262,840.659704318919
"264",263.263263263263,839.518562398319
"265",264.264264264264,838.37896950508
"266",265.265265265265,837.240923536495
"267",266.266266266266,836.104422392713
"268",267.267267267267,834.969463976734
"269",268.268268268268,833.836046194402
"270",269.269269269269,832.704166954406
"271",270.27027027027,831.573824168273
"272",271.271271271271,830.445015750364
"273",272.272272272272,829.317739617872
"274",273.273273273273,828.191993690818
"275",274.274274274274,827.067775892046
"276",275.275275275275,825.945084147219
"277",276.276276276276,824.823916384815
"278",277.277277277277,823.704270536127
"279",278.278278278278,822.586144535253
"280",279.279279279279,821.469536319097
"281",280.28028028028,820.354443827362
"282",281.281281281281,819.240865002551
"283",282.282282282282,818.128797789955
"284",283.283283283283,817.01824013766
"285",284.284284284284,815.909189996531
"286",285.285285285285,814.80164532022
"287",286.286286286286,813.695604065153
"288",287.287287287287,812.591064190533
"289",288.288288288288,811.488023658331
"290",289.289289289289,810.386480433285
"291",290.29029029029,809.286432482897
"292",291.291291291291,808.187877777426
"293",292.292292292292,807.090814289888
"294",293.293293293293,805.99523999605
"295",294.294294294294,804.901152874426
"296",295.295295295295,803.808550906275
"297",296.296296296296,802.717432075595
"298",297.297297297297,801.627794369122
"299",298.298298298298,800.539635776325
"300",299.299299299299,799.452954289402
"301",300.3003003003,798.367747903274
"302",301.301301301301,797.284014615587
"303",302.302302302302,796.201752426703
"304",303.303303303303,795.120959339701
"305",304.304304304304,794.041633360368
"306",305.305305305305,792.963772497198
"307",306.306306306306,791.88737476139
"308",307.307307307307,790.812438166842
"309",308.308308308308,789.738960730148
"310",309.309309309309,788.666940470595
"311",310.31031031031,787.596375410156
"312",311.311311311311,786.527263573493
"313",312.312312312312,785.459602987946
"314",313.313313313313,784.393391683535
"315",314.314314314314,783.328627692954
"316",315.315315315315,782.265309051565
"317",316.316316316316,781.2034337974
"318",317.317317317317,780.142999971153
"319",318.318318318318,779.084005616176
"320",319.319319319319,778.026448778481
"321",320.32032032032,776.970327506728
"322",321.321321321321,775.915639852228
"323",322.322322322322,774.862383868939
"324",323.323323323323,773.810557613456
"325",324.324324324324,772.760159145016
"326",325.325325325325,771.711186525489
"327",326.326326326326,770.663637819377
"328",327.327327327327,769.617511093807
"329",328.328328328328,768.572804418531
"330",329.329329329329,767.529515865923
"331",330.33033033033,766.48764351097
"332",331.331331331331,765.447185431276
"333",332.332332332332,764.408139707051
"334",333.333333333333,763.370504421112
"335",334.334334334334,762.334277658881
"336",335.335335335335,761.299457508376
"337",336.336336336336,760.266042060211
"338",337.337337337337,759.234029407593
"339",338.338338338338,758.203417646315
"340",339.339339339339,757.174204874758
"341",340.34034034034,756.146389193882
"342",341.341341341341,755.119968707226
"343",342.342342342342,754.094941520902
"344",343.343343343343,753.071305743594
"345",344.344344344344,752.049059486553
"346",345.345345345345,751.028200863594
"347",346.346346346346,750.008727991093
"348",347.347347347347,748.99063898798
"349",348.348348348348,747.973931975743
"350",349.349349349349,746.958605078417
"351",350.35035035035,745.944656422583
"352",351.351351351351,744.932084137366
"353",352.352352352352,743.920886354433
"354",353.353353353353,742.911061207982
"355",354.354354354354,741.902606834748
"356",355.355355355355,740.895521373994
"357",356.356356356356,739.889802967508
"358",357.357357357357,738.885449759601
"359",358.358358358358,737.882459897103
"360",359.359359359359,736.88083152936
"361",360.36036036036,735.88056280823
"362",361.361361361361,734.881651888079
"363",362.362362362362,733.884096925779
"364",363.363363363363,732.887896080703
"365",364.364364364364,731.893047514724
"366",365.365365365365,730.899549392209
"367",366.366366366366,729.907399880017
"368",367.367367367367,728.916597147496
"369",368.368368368368,727.927139366479
"370",369.369369369369,726.939024711279
"371",370.37037037037,725.952251358689
"372",371.371371371371,724.966817487976
"373",372.372372372372,723.982721280879
"374",373.373373373373,722.999960921605
"375",374.374374374374,722.018534596825
"376",375.375375375375,721.038440495674
"377",376.376376376376,720.059676809742
"378",377.377377377377,719.082241733076
"379",378.378378378378,718.106133462172
"380",379.379379379379,717.131350195978
"381",380.38038038038,716.157890135884
"382",381.381381381381,715.185751485722
"383",382.382382382382,714.214932451761
"384",383.383383383383,713.245431242708
"385",384.384384384384,712.277246069699
"386",385.385385385385,711.3103751463
"387",386.386386386386,710.344816688499
"388",387.387387387387,709.38056891471
"389",388.388388388388,708.417630045761
"390",389.389389389389,707.455998304898
"391",390.39039039039,706.495671917778
"392",391.391391391391,705.536649112467
"393",392.392392392392,704.578928119436
"394",393.393393393393,703.622507171557
"395",394.394394394394,702.667384504101
"396",395.395395395395,701.713558354737
"397",396.396396396396,700.761026963524
"398",397.397397397397,699.809788572909
"399",398.398398398398,698.859841427728
"400",399.399399399399,697.911183775196
"401",400.4004004004,696.96381386491
"402",401.401401401401,696.017729948842
"403",402.402402402402,695.072930281337
"404",403.403403403403,694.129413119109
"405",404.404404404404,693.18717672124
"406",405.405405405405,692.246219349172
"407",406.406406406406,691.306539266711
"408",407.407407407407,690.368134740017
"409",408.408408408408,689.431004037604
"410",409.409409409409,688.495145430338
"411",410.41041041041,687.56055719143
"412",411.411411411411,686.627237596437
"413",412.412412412412,685.695184923254
"414",413.413413413413,684.764397452117
"415",414.414414414414,683.834873465595
"416",415.415415415415,682.906611248588
"417",416.416416416416,681.979609088324
"418",417.417417417417,681.053865274356
"419",418.418418418418,680.12937809856
"420",419.419419419419,679.20614585513
"421",420.42042042042,678.284166840574
"422",421.421421421421,677.363439353715
"423",422.422422422422,676.443961695684
"424",423.423423423423,675.525732169917
"425",424.424424424424,674.608749082156
"426",425.425425425425,673.693010740439
"427",426.426426426426,672.778515455104
"428",427.427427427427,671.86526153878
"429",428.428428428428,670.953247306388
"430",429.429429429429,670.042471075137
"431",430.43043043043,669.132931164519
"432",431.431431431431,668.224625896308
"433",432.432432432432,667.317553594555
"434",433.433433433433,666.411712585587
"435",434.434434434434,665.507101198002
"436",435.435435435435,664.603717762669
"437",436.436436436436,663.70156061272
"438",437.437437437437,662.80062808355
"439",438.438438438438,661.900918512816
"440",439.439439439439,661.002430240429
"441",440.44044044044,660.105161608555
"442",441.441441441441,659.20911096161
"443",442.442442442442,658.314276646256
"444",443.443443443443,657.420657011401
"445",444.444444444444,656.528250408194
"446",445.445445445446,655.637055190022
"447",446.446446446446,654.747069712507
"448",447.447447447447,653.858292333503
"449",448.448448448449,652.970721413093
"450",449.44944944945,652.084355313587
"451",450.45045045045,651.199192399517
"452",451.451451451451,650.315231037637
"453",452.452452452453,649.432469596914
"454",453.453453453454,648.550906448534
"455",454.454454454454,647.67053996589
"456",455.455455455455,646.791368524586
"457",456.456456456457,645.913390502428
"458",457.457457457458,645.036604279426
"459",458.458458458458,644.16100823779
"460",459.459459459459,643.286600761924
"461",460.460460460461,642.413380238425
"462",461.461461461462,641.541345056082
"463",462.462462462462,640.670493605869
"464",463.463463463463,639.800824280946
"465",464.464464464465,638.932335476652
"466",465.465465465466,638.065025590507
"467",466.466466466466,637.198893022205
"468",467.467467467467,636.333936173611
"469",468.468468468469,635.470153448761
"470",469.46946946947,634.607543253857
"471",470.470470470471,633.746103997264
"472",471.471471471471,632.885834089509
"473",472.472472472473,632.026731943274
"474",473.473473473474,631.168795973398
"475",474.474474474475,630.312024596871
"476",475.475475475475,629.456416232832
"477",476.476476476477,628.601969302566
"478",477.477477477478,627.7486822295
"479",478.478478478479,626.896553439202
"480",479.479479479479,626.045581359377
"481",480.480480480481,625.195764419865
"482",481.481481481482,624.347101052636
"483",482.482482482483,623.499589691789
"484",483.483483483484,622.653228773549
"485",484.484484484485,621.808016736265
"486",485.485485485486,620.963952020403
"487",486.486486486487,620.121033068547
"488",487.487487487488,619.279258325396
"489",488.488488488489,618.43862623776
"490",489.48948948949,617.599135254556
"491",490.490490490491,616.760783826809
"492",491.491491491492,615.923570407644
"493",492.492492492493,615.087493452288
"494",493.493493493494,614.252551418062
"495",494.494494494495,613.418742764385
"496",495.495495495496,612.586065952765
"497",496.496496496497,611.754519446797
"498",497.497497497498,610.924101712165
"499",498.498498498499,610.094811216632
"500",499.4994994995,609.266646430045
"501",500.500500500501,608.439605824324
"502",501.501501501502,607.613687873467
"503",502.502502502503,606.78889105354
"504",503.503503503504,605.96521384268
"505",504.504504504505,605.14265472109
"506",505.505505505506,604.321212171033
"507",506.506506506507,603.500884676836
"508",507.507507507508,602.681670724882
"509",508.508508508509,601.863568803607
"510",509.50950950951,601.046577403502
"511",510.510510510511,600.230695017104
"512",511.511511511512,599.415920138998
"513",512.512512512513,598.602251265812
"514",513.513513513514,597.789686896216
"515",514.514514514515,596.978225530916
"516",515.515515515516,596.167865672653
"517",516.516516516517,595.358605826203
"518",517.517517517518,594.55044449837
"519",518.518518518519,593.743380197984
"520",519.51951951952,592.937411435902
"521",520.520520520521,592.132536724999
"522",521.521521521522,591.32875458017
"523",522.522522522523,590.526063518328
"524",523.523523523524,589.724462058397
"525",524.524524524525,588.92394872131
"526",525.525525525526,588.124522030012
"527",526.526526526527,587.32618050945
"528",527.527527527528,586.528922686574
"529",528.528528528529,585.732747090333
"530",529.52952952953,584.937652251673
"531",530.530530530531,584.143636703536
"532",531.531531531532,583.350698980853
"533",532.532532532533,582.558837620544
"534",533.533533533534,581.768051161517
"535",534.534534534535,580.978338144662
"536",535.535535535536,580.18969711285
"537",536.536536536537,579.402126610928
"538",537.537537537538,578.615625185721
"539",538.538538538539,577.830191386027
"540",539.53953953954,577.04582376261
"541",540.540540540541,576.262520868204
"542",541.541541541542,575.480281257509
"543",542.542542542543,574.699103487185
"544",543.543543543544,573.91898611585
"545",544.544544544545,573.139927704081
"546",545.545545545546,572.361926814407
"547",546.546546546547,571.58498201131
"548",547.547547547548,570.80909186122
"549",548.548548548549,570.034254932513
"550",549.54954954955,569.260469795508
"551",550.550550550551,568.487735022463
"552",551.551551551552,567.716049187579
"553",552.552552552553,566.945410866987
"554",553.553553553554,566.175818638755
"555",554.554554554555,565.407271082878
"556",555.555555555556,564.63976678128
"557",556.556556556557,563.87330431781
"558",557.557557557558,563.10788227824
"559",558.558558558559,562.34349925026
"560",559.55955955956,561.580153823478
"561",560.560560560561,560.817844589418
"562",561.561561561562,560.056570141512
"563",562.562562562563,559.296329075106
"564",563.563563563564,558.53711998745
"565",564.564564564565,557.778941477698
"566",565.565565565566,557.021792146907
"567",566.566566566567,556.265670598032
"568",567.567567567568,555.510575435924
"569",568.568568568569,554.756505267329
"570",569.56956956957,554.003458700884
"571",570.570570570571,553.251434347114
"572",571.571571571572,552.50043081843
"573",572.572572572573,551.750446729128
"574",573.573573573574,551.001480695384
"575",574.574574574575,550.253531335252
"576",575.575575575576,549.506597268663
"577",576.576576576577,548.760677117419
"578",577.577577577578,548.015769505197
"579",578.578578578579,547.271873057539
"580",579.57957957958,546.528986401853
"581",580.580580580581,545.787108167412
"582",581.581581581582,545.046236985347
"583",582.582582582583,544.30637148865
"584",583.583583583584,543.567510312166
"585",584.584584584585,542.829652092596
"586",585.585585585586,542.092795468488
"587",586.586586586587,541.356939080242
"588",587.587587587588,540.6220815701
"589",588.588588588589,539.88822158215
"590",589.58958958959,539.155357762318
"591",590.590590590591,538.423488758371
"592",591.591591591592,537.692613219908
"593",592.592592592593,536.962729798365
"594",593.593593593594,536.233837147004
"595",594.594594594595,535.50593392092
"596",595.595595595596,534.77901877703
"597",596.596596596597,534.053090374077
"598",597.597597597598,533.328147372621
"599",598.598598598599,532.604188435043
"600",599.5995995996,531.88121222554
"601",600.600600600601,531.159217410121
"602",601.601601601602,530.438202656606
"603",602.602602602603,529.718166634623
"604",603.603603603604,528.999108015606
"605",604.604604604605,528.281025472795
"606",605.605605605606,527.563917681227
"607",606.606606606607,526.847783317739
"608",607.607607607608,526.132621060966
"609",608.608608608609,525.418429591334
"610",609.60960960961,524.705207591062
"611",610.610610610611,523.992953744156
"612",611.611611611612,523.281666736412
"613",612.612612612613,522.571345255405
"614",613.613613613614,521.861987990496
"615",614.614614614615,521.153593632821
"616",615.615615615616,520.446160875297
"617",616.616616616617,519.739688412612
"618",617.617617617618,519.034174941227
"619",618.618618618619,518.329619159374
"620",619.61961961962,517.626019767048
"621",620.620620620621,516.923375466013
"622",621.621621621622,516.221684959793
"623",622.622622622623,515.520946953672
"624",623.623623623624,514.821160154693
"625",624.624624624625,514.122323271652
"626",625.625625625626,513.424435015099
"627",626.626626626627,512.727494097333
"628",627.627627627628,512.031499232404
"629",628.628628628629,511.336449136105
"630",629.62962962963,510.642342525972
"631",630.630630630631,509.949178121284
"632",631.631631631632,509.256954643056
"633",632.632632632633,508.565670814041
"634",633.633633633634,507.875325358725
"635",634.634634634635,507.185917003325
"636",635.635635635636,506.497444475789
"637",636.636636636637,505.809906505789
"638",637.637637637638,505.123301824723
"639",638.638638638639,504.437629165712
"640",639.63963963964,503.752887263594
"641",640.640640640641,503.069074854927
"642",641.641641641642,502.386190677982
"643",642.642642642643,501.704233472744
"644",643.643643643644,501.023201980909
"645",644.644644644645,500.343094945879
"646",645.645645645646,499.663911112763
"647",646.646646646647,498.985649228373
"648",647.647647647648,498.308308041223
"649",648.648648648649,497.631886301526
"650",649.64964964965,496.956382761189
"651",650.650650650651,496.281796173816
"652",651.651651651652,495.608125294701
"653",652.652652652653,494.93536888083
"654",653.653653653654,494.263525690873
"655",654.654654654655,493.592594485188
"656",655.655655655656,492.922574025814
"657",656.656656656657,492.253463076472
"658",657.657657657658,491.585260402558
"659",658.658658658659,490.917964771148
"660",659.65965965966,490.251574950989
"661",660.660660660661,489.5860897125
"662",661.661661661662,488.921507827769
"663",662.662662662663,488.257828070552
"664",663.663663663664,487.595049216266
"665",664.664664664665,486.933170041995
"666",665.665665665666,486.272189326479
"667",666.666666666667,485.61210585012
"668",667.667667667668,484.95291839497
"669",668.668668668669,484.29462574474
"670",669.66966966967,483.637226684788
"671",670.670670670671,482.980720002123
"672",671.671671671672,482.325104485399
"673",672.672672672673,481.670378924916
"674",673.673673673674,481.016542112614
"675",674.674674674675,480.363592842075
"676",675.675675675676,479.711529908517
"677",676.676676676677,479.060352108794
"678",677.677677677678,478.410058241394
"679",678.678678678679,477.760647106435
"680",679.67967967968,477.112117505664
"681",680.680680680681,476.464468242455
"682",681.681681681682,475.817698121805
"683",682.682682682683,475.171805950334
"684",683.683683683684,474.526790536284
"685",684.684684684685,473.88265068951
"686",685.685685685686,473.239385221487
"687",686.686686686687,472.596992945301
"688",687.687687687688,471.95547267565
"689",688.688688688689,471.314823228841
"690",689.68968968969,470.675043422786
"691",690.690690690691,470.036132077006
"692",691.691691691692,469.398088012619
"693",692.692692692693,468.760910052347
"694",693.693693693694,468.124597020509
"695",694.694694694695,467.489147743019
"696",695.695695695696,466.854561047387
"697",696.696696696697,466.220835762712
"698",697.697697697698,465.587970719683
"699",698.698698698699,464.955964750578
"700",699.6996996997,464.324816689259
"701",700.700700700701,463.694525371171
"702",701.701701701702,463.065089633339
"703",702.702702702703,462.436508314367
"704",703.703703703704,461.808780254437
"705",704.704704704705,461.181904295304
"706",705.705705705706,460.555879280295
"707",706.706706706707,459.930704054308
"708",707.707707707708,459.306377463809
"709",708.708708708709,458.682898356829
"710",709.70970970971,458.060265582963
"711",710.710710710711,457.438477993368
"712",711.711711711712,456.817534440761
"713",712.712712712713,456.197433779414
"714",713.713713713714,455.578174865158
"715",714.714714714715,454.959756555373
"716",715.715715715716,454.342177708993
"717",716.716716716717,453.7254371865
"718",717.717717717718,453.109533849923
"719",718.718718718719,452.494466562835
"720",719.71971971972,451.880234190352
"721",720.720720720721,451.266835599131
"722",721.721721721722,450.654269657368
"723",722.722722722723,450.042535234793
"724",723.723723723724,449.431631202673
"725",724.724724724725,448.821556433805
"726",725.725725725726,448.212309802517
"727",726.726726726727,447.603890184666
"728",727.727727727728,446.996296457633
"729",728.728728728729,446.389527500325
"730",729.72972972973,445.783582193168
"731",730.730730730731,445.178459418111
"732",731.731731731732,444.574158058619
"733",732.732732732733,443.970676999673
"734",733.733733733734,443.368015127766
"735",734.734734734735,442.766171330904
"736",735.735735735736,442.165144498604
"737",736.736736736737,441.564933521888
"738",737.737737737738,440.965537293283
"739",738.738738738739,440.366954706821
"740",739.73973973974,439.769184658035
"741",740.740740740741,439.172226043957
"742",741.741741741742,438.576077763116
"743",742.742742742743,437.980738715537
"744",743.743743743744,437.386207802736
"745",744.744744744745,436.792483927722
"746",745.745745745746,436.199565994994
"747",746.746746746747,435.607452910535
"748",747.747747747748,435.016143581816
"749",748.748748748749,434.425636917789
"750",749.74974974975,433.835931828889
"751",750.750750750751,433.247027227028
"752",751.751751751752,432.658922025596
"753",752.752752752753,432.071615139458
"754",753.753753753754,431.485105484952
"755",754.754754754755,430.899391979888
"756",755.755755755756,430.314473543542
"757",756.756756756757,429.730349096659
"758",757.757757757758,429.147017561451
"759",758.758758758759,428.564477861589
"760",759.75975975976,427.982728922208
"761",760.760760760761,427.401769669901
"762",761.761761761762,426.821599032717
"763",762.762762762763,426.242215940163
"764",763.763763763764,425.663619323197
"765",764.764764764765,425.085808114228
"766",765.765765765766,424.508781247115
"767",766.766766766767,423.932537657164
"768",767.767767767768,423.357076281126
"769",768.768768768769,422.782396057196
"770",769.76976976977,422.208495925009
"771",770.770770770771,421.635374825642
"772",771.771771771772,421.063031701605
"773",772.772772772773,420.491465496848
"774",773.773773773774,419.920675156752
"775",774.774774774775,419.350659628131
"776",775.775775775776,418.781417859227
"777",776.776776776777,418.21294879971
"778",777.777777777778,417.645251400678
"779",778.778778778779,417.07832461465
"780",779.77977977978,416.512167395568
"781",780.780780780781,415.946778698794
"782",781.781781781782,415.382157481109
"783",782.782782782783,414.818302700707
"784",783.783783783784,414.2552133172
"785",784.784784784785,413.692888291611
"786",785.785785785786,413.131326586371
"787",786.786786786787,412.570527165323
"788",787.787787787788,412.010488993713
"789",788.788788788789,411.451211038195
"790",789.78978978979,410.892692266824
"791",790.790790790791,410.334931649056
"792",791.791791791792,409.777928155745
"793",792.792792792793,409.221680759144
"794",793.793793793794,408.666188432899
"795",794.794794794795,408.11145015205
"796",795.795795795796,407.557464893029
"797",796.796796796797,407.004231633657
"798",797.797797797798,406.451749353143
"799",798.798798798799,405.90001703208
"800",799.7997997998,405.349033652446
"801",800.800800800801,404.798798197601
"802",801.801801801802,404.249309652285
"803",802.802802802803,403.700567002616
"804",803.803803803804,403.152569236089
"805",804.804804804805,402.605315341571
"806",805.805805805806,402.058804309304
"807",806.806806806807,401.513035130899
"808",807.807807807808,400.968006799339
"809",808.808808808809,400.423718308969
"810",809.80980980981,399.880168655504
"811",810.810810810811,399.337356836018
