"","t","R"
"139",138.138138138138,900.137335331579
"140",139.139139139139,898.510344352776
"141",140.14014014014,896.889224308469
"142",141.141141141141,895.273943478326
"143",142.142142142142,893.664470370114
"144",143.143143143143,892.060773717656
"145",144.144144144144,890.462822478802
"146",145.145145145145,888.870585833429
"147",146.146146146146,887.284033181457
"148",147.147147147147,885.703134140892
"149",148.148148148148,884.127858545882
"150",149.149149149149,882.558176444804
"151",150.15015015015,880.994058098361
"152",151.151151151151,879.435473977705
"153",152.152152152152,877.882394762582
"154",153.153153153153,876.334791339487
"155",154.154154154154,874.792634799851
"156",155.155155155155,873.255896438237
"157",156.156156156156,871.724547750562
"158",157.157157157157,870.198560432332
"159",158.158158158158,868.677906376898
"160",159.159159159159,867.162557673733
"161",160.16016016016,865.652486606723
"162",161.161161161161,864.147665652476
"163",162.162162162162,862.64806747865
"164",163.163163163163,861.153664942302
"165",164.164164164164,859.664431088244
"166",165.165165165165,858.180339147428
"167",166.166166166166,856.701362535338
"168",167.167167167167,855.227474850406
"169",168.168168168168,853.758649872438
"170",169.169169169169,852.29486156106
"171",170.17017017017,850.836084054182
"172",171.171171171171,849.38229166647
"173",172.172172172172,847.933458887841
"174",173.173173173173,846.489560381973
"175",174.174174174174,845.050570984823
"176",175.175175175175,843.61646570317
"177",176.176176176176,842.187219713165
"178",177.177177177177,840.762808358901
"179",178.178178178178,839.343207150991
"180",179.179179179179,837.928391765171
"181",180.18018018018,836.518338040905
"182",181.181181181181,835.113021980012
"183",182.182182182182,833.712419745304
"184",183.183183183183,832.316507659239
"185",184.184184184184,830.925262202587
"186",185.185185185185,829.538660013107
"187",186.186186186186,828.156677884242
"188",187.187187187187,826.779292763821
"189",188.188188188188,825.406481752782
"190",189.189189189189,824.038222103899
"191",190.19019019019,822.674491220526
"192",191.191191191191,821.315266655355
"193",192.192192192192,819.960526109182
"194",193.193193193193,818.610247429691
"195",194.194194194194,817.264408610242
"196",195.195195195195,815.922987788679
"197",196.196196196196,814.585963246145
"198",197.197197197197,813.25331340591
"199",198.198198198198,811.92501683221
"200",199.199199199199,810.601052229098
"201",200.2002002002,809.281398439303
"202",201.201201201201,807.966034443111
"203",202.202202202202,806.654939357239
"204",203.203203203203,805.348092433737
"205",204.204204204204,804.04547305889
"206",205.205205205205,802.747060752136
"207",206.206206206206,801.45283516499
"208",207.207207207207,800.162776079986
"209",208.208208208208,798.876863409617
"210",209.209209209209,797.595077195299
"211",210.21021021021,796.317397606337
"212",211.211211211211,795.043804938897
"213",212.212212212212,793.774279615002
"214",213.213213213213,792.508802181521
"215",214.214214214214,791.247353309179
"216",215.215215215215,789.989913791572
"217",216.216216216216,788.736464544194
"218",217.217217217217,787.486986603469
"219",218.218218218218,786.241461125795
"220",219.219219219219,784.999869386598
"221",220.22022022022,783.762192779394
"222",221.221221221221,782.528412814857
"223",222.222222222222,781.2985111199
"224",223.223223223223,780.072469436763
"225",224.224224224224,778.850269622111
"226",225.225225225225,777.631893646135
"227",226.226226226226,776.41732359167
"228",227.227227227227,775.206541653311
"229",228.228228228228,773.999530136551
"230",229.229229229229,772.796271456912
"231",230.23023023023,771.596748139092
"232",231.231231231231,770.400942816125
"233",232.232232232232,769.208838228533
"234",233.233233233233,768.020417223504
"235",234.234234234234,766.835662754067
"236",235.235235235235,765.654557878274
"237",236.236236236236,764.477085758396
"238",237.237237237237,763.30322966012
"239",238.238238238238,762.132972951761
"240",239.239239239239,760.966299103468
"241",240.24024024024,759.803191686456
"242",241.241241241241,758.643634372227
"243",242.242242242242,757.487610931808
"244",243.243243243243,756.335105234998
"245",244.244244244244,755.186101249611
"246",245.245245245245,754.040583040737
"247",246.246246246246,752.898534770004
"248",247.247247247247,751.759940694848
"249",248.248248248248,750.624785167792
"250",249.249249249249,749.493052635724
"251",250.25025025025,748.364727639192
"252",251.251251251251,747.239794811696
"253",252.252252252252,746.118238878995
"254",253.253253253253,745.000044658411
"255",254.254254254254,743.885197058145
"256",255.255255255255,742.7736810766
"257",256.256256256256,741.665481801709
"258",257.257257257257,740.560584410263
"259",258.258258258258,739.458974167254
"260",259.259259259259,738.360636425219
"261",260.26026026026,737.265556623594
"262",261.261261261261,736.173720288062
"263",262.262262262262,735.085113029926
"264",263.263263263263,733.999720545468
"265",264.264264264264,732.917528615329
"266",265.265265265265,731.838523103884
"267",266.266266266266,730.762689958627
"268",267.267267267267,729.690015209564
"269",268.268268268268,728.620484968604
"270",269.269269269269,727.554085428963
"271",270.27027027027,726.490802864568
"272",271.271271271271,725.430623629468
"273",272.272272272272,724.373534157253
"274",273.273273273273,723.319520960471
"275",274.274274274274,722.268570630059
"276",275.275275275275,721.220669834769
"277",276.276276276276,720.17580532061
"278",277.277277277277,719.133963910284
"279",278.278278278278,718.095132502637
"280",279.279279279279,717.059298072106
"281",280.28028028028,716.026447668176
"282",281.281281281281,714.99656841484
"283",282.282282282282,713.969647510065
"284",283.283283283283,712.945672225261
"285",284.284284284284,711.924629904753
"286",285.285285285285,710.906507965263
"287",286.286286286286,709.89129389539
"288",287.287287287287,708.878975255102
"289",288.288288288288,707.869539675221
"290",289.289289289289,706.862974856925
"291",290.29029029029,705.859268571248
"292",291.291291291291,704.858408658581
"293",292.292292292292,703.860383028183
"294",293.293293293293,702.865179657698
"295",294.294294294294,701.872786592664
"296",295.295295295295,700.883191946042
"297",296.296296296296,699.896383897738
"298",297.297297297297,698.912350694133
"299",298.298298298298,697.931080647614
"300",299.299299299299,696.952562136117
"301",300.3003003003,695.97678360266
"302",301.301301301301,695.003733554898
"303",302.302302302302,694.033400564662
"304",303.303303303303,693.065773267517
"305",304.304304304304,692.100840362319
"306",305.305305305305,691.138590610772
"307",306.306306306306,690.179012836993
"308",307.307307307307,689.22209592708
"309",308.308308308308,688.267828828682
"310",309.309309309309,687.316200550573
"311",310.31031031031,686.367200162233
"312",311.311311311311,685.420816793424
"313",312.312312312312,684.477039633782
"314",313.313313313313,683.535857932399
"315",314.314314314314,682.597260997419
"316",315.315315315315,681.661238195629
"317",316.316316316316,680.727778952063
"318",317.317317317317,679.7968727496
"319",318.318318318318,678.868509128568
"320",319.319319319319,677.942677686356
"321",320.32032032032,677.019368077023
"322",321.321321321321,676.098570010912
"323",322.322322322322,675.180273254271
"324",323.323323323323,674.264467628869
"325",324.324324324324,673.351143011624
"326",325.325325325325,672.44028933423
"327",326.326326326326,671.531896582784
"328",327.327327327327,670.625954797421
"329",328.328328328328,669.722454071949
"330",329.329329329329,668.82138455349
"331",330.33033033033,667.922736442121
"332",331.331331331331,667.026499990516
"333",332.332332332332,666.132665503598
"334",333.333333333333,665.241223338184
"335",334.334334334334,664.352163902646
"336",335.335335335335,663.465477656558
"337",336.336336336336,662.581155110362
"338",337.337337337337,661.699186825025
"339",338.338338338338,660.819563411705
"340",339.339339339339,659.942275531419
"341",340.34034034034,659.067313894709
"342",341.341341341341,658.194669261317
"343",342.342342342342,657.32433243986
"344",343.343343343343,656.456294287505
"345",344.344344344344,655.59054570965
"346",345.345345345345,654.727077659607
"347",346.346346346346,653.865881138286
"348",347.347347347347,653.006947193883
"349",348.348348348348,652.150266921568
"350",349.349349349349,651.295831463182
"351",350.35035035035,650.443632006925
"352",351.351351351351,649.593659787058
"353",352.352352352352,648.745906083602
"354",353.353353353353,647.900362222038
"355",354.354354354354,647.057019573011
"356",355.355355355355,646.215869552038
"357",356.356356356356,645.376903619216
"358",357.357357357357,644.540113278934
"359",358.358358358358,643.705490079585
"360",359.359359359359,642.87302561328
"361",360.36036036036,642.042711515569
"362",361.361361361361,641.21453946516
"363",362.362362362362,640.388501183639
"364",363.363363363363,639.564588435195
"365",364.364364364364,638.742793026348
"366",365.365365365365,637.923106805675
"367",366.366366366366,637.105521663544
"368",367.367367367367,636.290029531841
"369",368.368368368368,635.476622383709
"370",369.369369369369,634.665292233285
"371",370.37037037037,633.856031135434
"372",371.371371371371,633.048831185497
"373",372.372372372372,632.243684519024
"374",373.373373373373,631.440583311528
"375",374.374374374374,630.639519778226
"376",375.375375375375,629.84048617379
"377",376.376376376376,629.043474792095
"378",377.377377377377,628.248477965972
"379",378.378378378378,627.455488066965
"380",379.379379379379,626.664497505082
"381",380.38038038038,625.875498728559
"382",381.381381381381,625.088484223613
"383",382.382382382382,624.303446514208
"384",383.383383383383,623.520378161817
"385",384.384384384384,622.739271765188
"386",385.385385385385,621.960119960107
"387",386.386386386386,621.182915419172
"388",387.387387387387,620.407650851561
"389",388.388388388388,619.634319002802
"390",389.389389389389,618.862912654549
"391",390.39039039039,618.093424624357
"392",391.391391391391,617.325847765459
"393",392.392392392392,616.560174966546
"394",393.393393393393,615.796399151543
"395",394.394394394394,615.034513279397
"396",395.395395395395,614.274510343857
"397",396.396396396396,613.51638337326
"398",397.397397397397,612.760125430316
"399",398.398398398398,612.0057296119
"400",399.399399399399,611.25318904884
"401",400.4004004004,610.50249690571
"402",401.401401401401,609.753646380618
"403",402.402402402402,609.006630705008
"404",403.403403403403,608.26144314345
"405",404.404404404404,607.518076993441
"406",405.405405405405,606.776525585202
"407",406.406406406406,606.036782281482
"408",407.407407407407,605.298840477354
"409",408.408408408408,604.562693600024
"410",409.409409409409,603.828335108633
"411",410.41041041041,603.095758494064
"412",411.411411411411,602.36495727875
"413",412.412412412412,601.635925016484
"414",413.413413413413,600.908655292225
"415",414.414414414414,600.183141721916
"416",415.415415415415,599.459377952293
"417",416.416416416416,598.737357660701
"418",417.417417417417,598.01707455491
"419",418.418418418418,597.298522372932
"420",419.419419419419,596.581694882837
"421",420.42042042042,595.866585882581
"422",421.421421421421,595.153189199814
"423",422.422422422422,594.441498691717
"424",423.423423423423,593.731508244813
"425",424.424424424424,593.0232117748
"426",425.425425425425,592.316603226374
"427",426.426426426426,591.611676573059
"428",427.427427427427,590.908425817031
"429",428.428428428428,590.206844988951
"430",429.429429429429,589.506928147798
"431",430.43043043043,588.808669380698
"432",431.431431431431,588.112062802757
"433",432.432432432432,587.417102556898
"434",433.433433433433,586.723782813698
"435",434.434434434434,586.032097771222
"436",435.435435435435,585.34204165486
"437",436.436436436436,584.653608717172
"438",437.437437437437,583.966793237723
"439",438.438438438438,583.281589522926
"440",439.439439439439,582.597991905888
"441",440.44044044044,581.915994746248
"442",441.441441441441,581.235592430026
"443",442.442442442442,580.556779369468
"444",443.443443443443,579.879550002893
"445",444.444444444444,579.203898794539
"446",445.445445445446,578.529820234418
"447",446.446446446446,577.857308838159
"448",447.447447447447,577.186359146863
"449",448.448448448449,576.516965726956
"450",449.44944944945,575.849123170041
"451",450.45045045045,575.182826092752
"452",451.451451451451,574.51806913661
"453",452.452452452453,573.85484696788
"454",453.453453453454,573.193154277426
"455",454.454454454454,572.532985780573
"456",455.455455455455,571.874336216963
"457",456.456456456457,571.217200350417
"458",457.457457457458,570.561572968795
"459",458.458458458458,569.907448883859
"460",459.459459459459,569.254822931137
"461",460.460460460461,568.603689969786
"462",461.461461461462,567.954044882457
"463",462.462462462462,567.305882575162
"464",463.463463463463,566.659197977137
"465",464.464464464465,566.013986040717
"466",465.465465465466,565.370241741197
"467",466.466466466466,564.727960076707
"468",467.467467467467,564.087136068079
"469",468.468468468469,563.447764758722
"470",469.46946946947,562.80984121449
"471",470.470470470471,562.173360523557
"472",471.471471471471,561.538317796292
"473",472.472472472473,560.904708165133
"474",473.473473473474,560.272526784462
"475",474.474474474475,559.64176883048
"476",475.475475475475,559.01242950109
"477",476.476476476477,558.384504015769
"478",477.477477477478,557.757987615448
"479",478.478478478479,557.132875562396
"480",479.479479479479,556.509163140097
"481",480.480480480481,555.88684565313
"482",481.481481481482,555.265918427054
"483",482.482482482483,554.646376808293
"484",483.483483483484,554.028216164012
"485",484.484484484485,553.411431882011
"486",485.485485485486,552.796019370602
"487",486.486486486487,552.181974058502
"488",487.487487487488,551.569291394713
"489",488.488488488489,550.957966848417
"490",489.48948948949,550.347995908859
"491",490.490490490491,549.739374085235
"492",491.491491491492,549.132096906588
"493",492.492492492493,548.526159921693
"494",493.493493493494,547.921558698951
"495",494.494494494495,547.318288826278
"496",495.495495495496,546.716345911001
"497",496.496496496497,546.115725579752
"498",497.497497497498,545.516423478357
"499",498.498498498499,544.918435271735
"500",499.4994994995,544.321756643793
"501",500.500500500501,543.726383297322
"502",501.501501501502,543.132310953893
"503",502.502502502503,542.539535353753
"504",503.503503503504,541.948052255728
"505",504.504504504505,541.357857437118
"506",505.505505505506,540.768946693596
"507",506.506506506507,540.181315839113
"508",507.507507507508,539.594960705791
"509",508.508508508509,539.009877143833
"510",509.50950950951,538.42606102142
"511",510.510510510511,537.843508224612
"512",511.511511511512,537.262214657257
"513",512.512512512513,536.682176240893
"514",513.513513513514,536.103388914648
"515",514.514514514515,535.525848635152
"516",515.515515515516,534.94955137644
"517",516.516516516517,534.374493129856
"518",517.517517517518,533.800669903964
"519",518.518518518519,533.228077724453
"520",519.51951951952,532.656712634047
"521",520.520520520521,532.086570692414
"522",521.521521521522,531.517647976073
"523",522.522522522523,530.949940578304
"524",523.523523523524,530.383444609064
"525",524.524524524525,529.818156194892
"526",525.525525525526,529.254071478821
"527",526.526526526527,528.691186620296
"528",527.527527527528,528.129497795082
"529",528.528528528529,527.569001195175
"530",529.52952952953,527.009693028725
"531",530.530530530531,526.45156951994
"532",531.531531531532,525.894626909008
"533",532.532532532533,525.338861452011
"534",533.533533533534,524.78426942084
"535",534.534534534535,524.230847103112
"536",535.535535535536,523.678590802088
"537",536.536536536537,523.127496836588
"538",537.537537537538,522.577561540915
"539",538.538538538539,522.028781264766
"540",539.53953953954,521.481152373158
"541",540.540540540541,520.934671246345
"542",541.541541541542,520.389334279736
"543",542.542542542543,519.84513788382
"544",543.543543543544,519.302078484084
"545",544.544544544545,518.760152520938
"546",545.545545545546,518.219356449632
"547",546.546546546547,517.679686740185
"548",547.547547547548,517.141139877302
"549",548.548548548549,516.603712360304
"550",549.54954954955,516.067400703047
"551",550.550550550551,515.532201433848
"552",551.551551551552,514.998111095413
"553",552.552552552553,514.465126244758
"554",553.553553553554,513.933243453138
"555",554.554554554555,513.402459305972
"556",555.555555555556,512.872770402772
"557",556.556556556557,512.344173357067
"558",557.557557557558,511.816664796336
"559",558.558558558559,511.290241361929
"560",559.55955955956,510.764899709003
"561",560.560560560561,510.240636506446
"562",561.561561561562,509.71744843681
"563",562.562562562563,509.195332196239
"564",563.563563563564,508.6742844944
"565",564.564564564565,508.154302054413
"566",565.565565565566,507.635381612785
"567",566.566566566567,507.117519919339
"568",567.567567567568,506.600713737147
"569",568.568568568569,506.084959842463
"570",569.56956956957,505.570255024655
"571",570.570570570571,505.05659608614
"572",571.571571571572,504.543979842315
"573",572.572572572573,504.032403121496
"574",573.573573573574,503.521862764846
"575",574.574574574575,503.012355626317
"576",575.575575575576,502.503878572579
"577",576.576576576577,501.996428482959
"578",577.577577577578,501.49000224938
"579",578.578578578579,500.98459677629
"580",579.57957957958,500.480208980607
"581",580.580580580581,499.976835791649
"582",581.581581581582,499.47447415108
"583",582.582582582583,498.973121012838
"584",583.583583583584,498.472773343083
"585",584.584584584585,497.97342812013
"586",585.585585585586,497.47508233439
"587",586.586586586587,496.977732988308
"588",587.587587587588,496.481377096307
"589",588.588588588589,495.986011684723
"590",589.58958958959,495.491633791748
"591",590.590590590591,494.998240467374
"592",591.591591591592,494.505828773329
"593",592.592592592593,494.01439578302
"594",593.593593593594,493.523938581478
"595",594.594594594595,493.0344542653
"596",595.595595595596,492.545939942585
"597",596.596596596597,492.058392732887
"598",597.597597597598,491.571809767152
"599",598.598598598599,491.086188187663
"600",599.5995995996,490.601525147984
"601",600.600600600601,490.117817812906
"602",601.601601601602,489.635063358389
"603",602.602602602603,489.153258971509
"604",603.603603603604,488.672401850405
"605",604.604604604605,488.192489204219
"606",605.605605605606,487.713518253047
"607",606.606606606607,487.235486227885
"608",607.607607607608,486.758390370574
"609",608.608608608609,486.282227933746
"610",609.60960960961,485.806996180774
"611",610.610610610611,485.332692385718
"612",611.611611611612,484.859313833274
"613",612.612612612613,484.386857818721
"614",613.613613613614,483.915321647868
"615",614.614614614615,483.444702637008
"616",615.615615615616,482.97499811286
"617",616.616616616617,482.506205412527
"618",617.617617617618,482.038321883435
"619",618.618618618619,481.571344883292
"620",619.61961961962,481.105271780037
"621",620.620620620621,480.640099951783
"622",621.621621621622,480.17582678678
"623",622.622622622623,479.712449683353
"624",623.623623623624,479.249966049865
"625",624.624624624625,478.788373304661
"626",625.625625625626,478.327668876024
"627",626.626626626627,477.867850202125
"628",627.627627627628,477.408914730976
"629",628.628628628629,476.950859920383
"630",629.62962962963,476.493683237901
"631",630.630630630631,476.037382160784
"632",631.631631631632,475.581954175939
"633",632.632632632633,475.127396779884
"634",633.633633633634,474.673707478697
"635",634.634634634635,474.220883787973
"636",635.635635635636,473.768923232778
"637",636.636636636637,473.317823347604
"638",637.637637637638,472.867581676323
"639",638.638638638639,472.418195772148
"640",639.63963963964,471.969663197579
"641",640.640640640641,471.521981524367
"642",641.641641641642,471.075148333467
"643",642.642642642643,470.629161214995
"644",643.643643643644,470.184017768184
"645",644.644644644645,469.739715601343
"646",645.645645645646,469.29625233181
"647",646.646646646647,468.853625585914
"648",647.647647647648,468.41183299893
"649",648.648648648649,467.970872215038
"650",649.64964964965,467.530740887281
"651",650.650650650651,467.091436677521
"652",651.651651651652,466.652957256401
"653",652.652652652653,466.215300303305
"654",653.653653653654,465.778463506309
"655",654.654654654655,465.342444562151
"656",655.655655655656,464.907241176183
"657",656.656656656657,464.472851062333
"658",657.657657657658,464.039271943065
"659",658.658658658659,463.606501549341
"660",659.65965965966,463.174537620578
"661",660.660660660661,462.74337790461
"662",661.661661661662,462.31302015765
"663",662.662662662663,461.88346214425
"664",663.663663663664,461.454701637265
"665",664.664664664665,461.026736417806
"666",665.665665665666,460.599564275215
"667",666.666666666667,460.173183007014
"668",667.667667667668,459.747590418876
"669",668.668668668669,459.322784324583
"670",669.66966966967,458.898762545991
"671",670.670670670671,458.47552291299
"672",671.671671671672,458.05306326347
"673",672.672672672673,457.63138144328
"674",673.673673673674,457.210475306199
"675",674.674674674675,456.790342713889
"676",675.675675675676,456.370981535869
"677",676.676676676677,455.952389649472
"678",677.677677677678,455.534564939813
"679",678.678678678679,455.117505299751
"680",679.67967967968,454.701208629855
"681",680.680680680681,454.285672838369
"682",681.681681681682,453.870895841174
"683",682.682682682683,453.45687556176
"684",683.683683683684,453.043609931182
"685",684.684684684685,452.631096888034
"686",685.685685685686,452.219334378409
"687",686.686686686687,451.808320355867
"688",687.687687687688,451.398052781403
"689",688.688688688689,450.98852962341
"690",689.68968968969,450.579748857648
"691",690.690690690691,450.171708467206
"692",691.691691691692,449.764406442478
"693",692.692692692693,449.35784078112
"694",693.693693693694,448.952009488023
"695",694.694694694695,448.546910575279
"696",695.695695695696,448.142542062148
"697",696.696696696697,447.738901975027
"698",697.697697697698,447.335988347417
"699",698.698698698699,446.933799219889
"700",699.6996996997,446.532332640058
"701",700.700700700701,446.131586662545
"702",701.701701701702,445.731559348949
"703",702.702702702703,445.332248767815
"704",703.703703703704,444.933652994604
"705",704.704704704705,444.53577011166
"706",705.705705705706,444.138598208181
"707",706.706706706707,443.742135380187
"708",707.707707707708,443.346379730492
"709",708.708708708709,442.95132936867
"710",709.70970970971,442.556982411027
"711",710.710710710711,442.163336980574
"712",711.711711711712,441.770391206991
"713",712.712712712713,441.378143226601
"714",713.713713713714,440.986591182342
"715",714.714714714715,440.595733223734
"716",715.715715715716,440.205567506854
"717",716.716716716717,439.816092194301
"718",717.717717717718,439.427305455175
"719",718.718718718719,439.03920546504
"720",719.71971971972,438.651790405905
"721",720.720720720721,438.265058466184
"722",721.721721721722,437.879007840679
"723",722.722722722723,437.493636730544
"724",723.723723723724,437.108943343262
"725",724.724724724725,436.724925892614
"726",725.725725725726,436.341582598652
"727",726.726726726727,435.958911687673
"728",727.727727727728,435.576911392191
"729",728.728728728729,435.195579950909
"730",729.72972972973,434.814915608692
"731",730.730730730731,434.434916616541
"732",731.731731731732,434.055581231566
"733",732.732732732733,433.676907716957
"734",733.733733733734,433.298894341963
"735",734.734734734735,432.921539381859
"736",735.735735735736,432.544841117925
"737",736.736736736737,432.168797837417
"738",737.737737737738,431.793407833542
"739",738.738738738739,431.418669405431
"740",739.73973973974,431.044580858117
"741",740.740740740741,430.671140502504
"742",741.741741741742,430.298346655346
"743",742.742742742743,429.926197639221
"744",743.743743743744,429.554691782501
"745",744.744744744745,429.183827419336
"746",745.745745745746,428.813602889621
"747",746.746746746747,428.444016538974
"748",747.747747747748,428.075066718713
"749",748.748748748749,427.70675178583
"750",749.74974974975,427.339070102967
"751",750.750750750751,426.972020038388
"752",751.751751751752,426.605599965964
"753",752.752752752753,426.239808265139
"754",753.753753753754,425.874643320911
"755",754.754754754755,425.510103523809
"756",755.755755755756,425.146187269868
"757",756.756756756757,424.782892960604
"758",757.757757757758,424.420219002994
"759",758.758758758759,424.058163809447
"760",759.75975975976,423.69672579779
"761",760.760760760761,423.335903391236
"762",761.761761761762,422.975695018364
"763",762.762762762763,422.6160991131
"764",763.763763763764,422.257114114688
"765",764.764764764765,421.898738467673
"766",765.765765765766,421.540970621874
"767",766.766766766767,421.183809032365
"768",767.767767767768,420.827252159451
"769",768.768768768769,420.471298468647
"770",769.76976976977,420.115946430655
"771",770.770770770771,419.761194521342
"772",771.771771771772,419.407041221718
"773",772.772772772773,419.053485017917
"774",773.773773773774,418.700524401172
"775",774.774774774775,418.348157867796
"776",775.775775775776,417.996383919158
"777",776.776776776777,417.645201061665
"778",777.777777777778,417.294607806737
"779",778.778778778779,416.944602670791
"780",779.77977977978,416.595184175215
"781",780.780780780781,416.24635084635
"782",781.781781781782,415.89810121547
"783",782.782782782783,415.550433818759
"784",783.783783783784,415.20334719729
"785",784.784784784785,414.85683989701
"786",785.785785785786,414.510910468712
"787",786.786786786787,414.165557468021
"788",787.787787787788,413.820779455371
"789",788.788788788789,413.476574995986
"790",789.78978978979,413.132942659857
"791",790.790790790791,412.78988102173
"792",791.791791791792,412.447388661075
"793",792.792792792793,412.105464162078
"794",793.793793793794,411.764106113614
"795",794.794794794795,411.423313109227
"796",795.795795795796,411.083083747117
"797",796.796796796797,410.743416630116
"798",797.797797797798,410.404310365669
"799",798.798798798799,410.065763565818
"800",799.7997997998,409.727774847178
"801",800.800800800801,409.390342830923
"802",801.801801801802,409.053466142766
"803",802.802802802803,408.717143412938
"804",803.803803803804,408.381373276172
"805",804.804804804805,408.046154371685
"806",805.805805805806,407.711485343157
"807",806.806806806807,407.377364838713
"808",807.807807807808,407.043791510907
"809",808.808808808809,406.710764016704
"810",809.80980980981,406.378281017459
"811",810.810810810811,406.0463411789
"812",811.811811811812,405.714943171113
"813",812.812812812813,405.38408566852
"814",813.813813813814,405.053767349867
